oiii_5007_flux,h_beta_flux,nii_6584_flux,h_alpha_flux,sii_6717_flux,sii_6731_flux,oi_6300_flux
45.33133,33.21194,168.1623,152.8181,70.71969,59.92668,12.23038
33.59218,129.4258,197.8654,532.4236,66.3504,51.93665,12.74074
10.75525,9.738524,32.04393,24.22882,11.35392,6.888542,6.099187
24.44691,19.53032,27.58528,54.68162,16.27857,19.48103,9.538672
144.2286,73.00336,319.3564,257.7723,146.5239,77.61667,28.61629
205.5982,414.8477,909.3434,2052.194,352.6462,258.4836,58.082
36.00173,22.02569,88.60883,65.57772,32.66968,21.21414,10.70804
1236.459,442.3921,161.4991,1439.11,166.854,133.3065,38.44122
69.44753,243.7826,460.8493,1132.931,164.4129,134.7804,23.02393
45.36632,31.95011,97.84074,72.14286,25.30181,25.52816,16.63258
26.75086,24.23705,56.40921,40.42635,20.14715,28.22612,5.677341
278.3379,310.0553,317.4006,1195.358,197.5043,137.9648,30.22201
55.98214,221.3966,335.0545,860.6036,128.0708,89.88912,15.84872
23.64403,73.83028,190.4536,347.6469,87.08056,67.13228,21.65206
31.1274,18.14943,72.78662,49.07181,32.30134,12.23227,11.69721
50.68415,30.52828,25.48871,80.23661,18.17616,10.94293,5.470632
20.96659,62.9551,113.8259,275.2342,43.70628,32.71721,13.31275
61.24169,35.46599,149.0142,137.9264,60.46264,50.91341,15.3678
304.3492,214.3175,107.3378,728.2517,129.6792,102.0783,20.74988
283.837,199.8023,117.9645,641.5483,100.5671,72.929,13.96441
57.40202,29.83291,105.7878,114.7769,50.09058,44.75194,31.08323
14.99798,89.97507,123.9085,354.8129,48.13791,34.95512,7.576178
68.61186,262.9305,566.7104,1086.62,225.3411,172.5594,36.8532
64.76215,77.56021,159.9178,318.7206,47.06395,38.4179,18.11023
2007.932,639.5524,152.3097,2071.129,249.1777,169.6039,41.13192
37.30387,13.91071,31.80423,46.01302,17.51053,7.906654,5.950747
87.88503,64.98366,234.8707,233.1382,138.1347,101.918,53.946
45.96718,229.2211,319.2839,959.1598,138.1142,97.64472,23.28818
18.10187,65.73021,102.0332,266.8467,45.77246,29.59458,10.61486
22.74875,96.78661,137.5698,337.2344,71.39937,54.55857,15.24936
69.03719,148.6404,184.4167,556.3099,118.889,79.66868,16.02531
45.46563,267.8499,614.7527,1242.934,167.9048,139.9602,26.738
42.18454,10.97491,103.1453,63.20242,15.85721,32.85797,8.173116
50.96793,25.7001,96.82419,88.5223,51.18366,27.12833,14.768
146.2559,70.29679,233.277,191.9628,108.0802,76.56592,38.69426
25.07786,13.26237,90.33686,65.56575,35.33597,19.01214,10.12008
143.6841,162.6985,318.6437,480.6617,71.41991,47.06062,19.13191
979.8928,81.71635,449.845,418.7956,110.7111,105.9479,50.15745
2512.61,389.2437,621.1892,1316.418,342.1469,233.2606,88.79301
18.80869,10.60082,35.9332,41.54182,14.62643,8.624142,6.078811
20.05807,109.2663,195.4418,484.6142,48.50795,36.56712,7.341797
149.2543,485.116,709.2568,2036.425,311.0266,260.7355,34.67536
53.30505,19.25534,184.0588,121.6691,55.49618,40.70602,30.27173
28.49944,12.89601,43.96136,56.37388,25.21778,16.17918,9.406024
1618.807,821.7107,429.9153,2872.299,326.8224,242.0967,47.70563
394.2656,321.6251,316.7424,1193.606,179.5144,133.815,35.51056
68.74854,29.00712,133.2385,125.9771,82.64658,44.72119,25.324
51.94268,21.54501,96.05941,74.35237,42.16914,30.34825,11.81382
19.61887,54.04798,111.9336,248.5142,43.29457,25.6387,5.549398
49.59108,27.90081,92.89012,80.75761,34.78387,25.86027,18.3629
18.02866,17.07071,54.06054,97.28362,16.35423,14.4675,6.159988
75.34406,208.0481,241.9311,733.9761,160.5381,106.5022,18.90189
308.6191,451.3617,576.5182,1502.692,243.6278,189.4432,29.13991
54.96919,19.31807,107.4508,89.22545,35.98525,16.45711,9.073943
69.43894,371.4029,945.2909,1337.376,119.424,122.8106,25.25042
41.06932,143.207,465.6872,728.8812,107.0728,85.21461,30.28142
317.9788,172.6392,68.40636,586.4324,119.5085,88.86286,24.40297
23.24064,39.32207,108.4365,184.5914,22.7373,27.81744,8.155791
106.9262,38.71738,318.041,207.8772,114.0476,69.46687,45.21458
40.15732,215.0323,417.9955,923.0418,114.6973,96.14378,20.28404
1051.687,385.5624,1369.375,1854.108,418.1693,339.4553,127.0077
1486.008,324.34,2087.881,2556.888,472.2791,400.8329,155.0133
30.92425,65.15217,128.2569,286.1589,42.14436,31.95203,13.62967
133.0531,146.8033,116.2599,513.7389,137.2492,94.89864,21.81456
42.65821,43.53763,155.9469,189.6342,61.42608,47.39457,26.15025
37.35632,14.2874,124.2706,91.47663,72.81933,55.66941,24.14543
28.57315,18.0063,24.0145,42.50974,18.59546,13.58685,6.396675
50.78017,23.89377,148.2108,131.9967,91.23109,68.57142,44.05803
41.22755,41.07346,91.23824,115.0189,47.47968,40.5297,21.77325
47.0041,280.4345,528.8924,1448.87,212.3802,161.781,32.37633
40.91821,8.469506,34.96916,28.17071,17.20077,5.03114,8.684515
30.62069,17.22974,33.05965,37.63776,19.13215,18.77432,5.772308
472.1664,141.9982,501.573,583.2218,174.8948,162.6086,66.03734
46.01433,280.5802,444.5791,995.1215,134.5318,116.8418,15.83026
82.81389,307.0724,906.9629,1760.645,222.8172,178.3565,48.61776
50.0492,59.84728,154.4888,131.4442,56.93506,38.95223,9.300365
59.09728,33.25058,69.32509,110.4802,65.3753,43.06418,11.6881
252.9743,333.4731,378.5021,1316.475,283.3366,203.0591,36.30113
155.0861,174.7297,480.0211,686.8731,356.0105,263.8178,112.7463
67.95736,87.82078,171.5011,368.5671,75.80778,51.6682,12.07768
556.0705,518.3414,377.6175,1781.143,308.5619,228.2767,38.30766
101.0289,86.16464,183.2771,342.3283,77.92158,54.79918,19.05899
18.0889,24.2985,60.8609,72.38851,21.80299,14.5034,5.110389
622.2609,264.1532,92.58264,895.3953,144.2971,88.26366,30.36788
20.75157,15.54922,31.32074,47.70385,17.06508,10.98774,7.164598
83.256,533.8071,989.6935,2748.98,383.1764,291.2397,40.57713
44.57249,279.2029,520.2697,1347.082,184.1294,135.973,16.36445
111.8849,242.7919,407.5955,1139.437,194.0436,153.3882,25.24826
178.6517,56.22798,189.2089,168.397,69.18697,64.20241,9.014425
102.2799,299.7105,386.7196,1209.335,222.361,140.4482,18.37385
16.87129,43.68558,125.3446,288.2428,41.737,31.70406,5.670177
95.60393,53.59936,144.1216,167.3479,75.98428,44.95266,22.66538
39.28003,24.06423,75.92808,71.09307,31.00517,23.85275,10.41768
23.25128,16.31834,52.4287,45.33633,10.54453,5.618802,7.105169
37.8715,231.4396,492.7255,1256.358,187.8112,144.7899,26.37431
111.904,46.3195,241.437,190.7251,133.0033,100.4986,43.54964
362.2924,197.6725,49.52555,539.8486,72.45161,52.88819,10.83116
31.43178,264.0231,292.2783,991.0077,144.1484,106.1122,10.01143
23.5868,119.4902,183.536,567.5296,79.14651,58.86849,15.71871
543.1866,351.1226,186.6741,1105.437,162.4344,130.6255,16.224
414.4217,256.1093,135.2056,805.8165,195.6694,136.0892,35.32999
147.2713,218.9075,281.648,860.1319,179.3493,129.6914,28.45028
2776.741,921.4813,268.5659,2713.686,338.4503,239.6778,64.25806
23.88597,16.2781,50.31614,47.1389,20.63602,17.7395,6.522716
450.7866,440.9589,413.0071,1612.123,252.2304,182.0442,31.46432
54.26007,24.59378,62.36079,71.27247,32.86188,22.73667,12.25978
38.08741,6.725587,232.9713,85.60934,60.14483,41.41273,14.14118
14825.91,2860.184,404.7704,9155.27,553.6823,396.5841,137.9186
70.05108,33.80684,202.9392,159.3696,96.05315,61.8006,30.32315
224.3449,642.217,1053.304,2722.176,466.5321,370.92,53.43525
23.85629,15.11985,82.00205,85.23901,33.04856,22.05491,6.171068
41.61845,241.9782,547.0207,1251.145,119.122,99.37792,28.06156
191.6083,172.1003,439.8246,842.4304,128.2988,99.54568,27.51123
70.00139,12.65364,84.97369,74.86754,34.15961,25.64646,19.577
305.7007,285.0393,220.581,994.7142,188.9088,138.2032,27.67843
56.02723,142.3694,383.2055,586.373,113.3475,86.92479,43.61476
522.3967,59.67706,566.2106,443.654,177.5076,162.8257,76.1997
30.89779,8.746554,73.13196,54.67054,32.35125,14.11763,13.36873
43.94249,149.2776,283.2117,664.9702,100.4902,76.58698,16.20741
26.74153,38.93543,123.2881,191.9373,51.92957,35.75233,5.417752
48.77348,83.98779,221.1895,389.0841,83.54412,50.1702,23.27768
621.8834,663.9512,581.5313,2513.224,499.119,355.9911,66.09613
13021.97,4448.987,1680.922,14187.44,1132.164,942.213,249.9285
67.30649,18.75085,203.7622,124.9343,71.20321,61.86639,20.64573
733.737,339.7386,93.01913,1045.265,184.0584,131.6172,39.05996
675.2783,895.9531,1305.152,3864.206,547.3583,436.226,63.6042
88.92603,115.0336,344.5951,400.7414,139.2943,105.0311,23.8948
31.63286,16.81343,67.03865,58.82361,27.74985,11.42695,6.320482
50.06384,152.9439,448.3646,1009.956,138.1216,91.74818,30.61161
293.8383,491.9497,580.1344,1790.742,261.7096,204.7576,35.13568
63.91234,60.7321,128.3292,216.6269,54.08319,50.02311,11.48836
47.70619,14.92511,136.6584,77.64362,29.50722,26.30314,14.87581
55.24783,31.43877,62.43921,75.40733,32.53162,27.00319,6.553032
1022.026,1099.172,1295.679,4672.45,807.3124,587.822,118.8184
67.41422,284.4009,507.487,1296.079,228.2462,159.4347,19.07285
267.9677,141.7582,612.3069,468.6052,254.0384,191.0949,113.469
27.11196,104.6129,193.203,417.1179,59.85954,46.84007,7.055913
34.47494,172.8297,260.2212,710.3672,117.9446,79.64899,15.17851
28.55758,13.75193,112.7811,91.93015,62.43468,39.67858,15.29529
17.17798,55.15158,106.2929,261.369,36.41151,27.14361,5.019128
46.15807,139.6288,221.6967,531.1928,99.24841,84.1292,8.07541
60.62571,38.63775,132.7837,108.6145,30.23784,22.97867,9.133004
29.72996,16.01954,71.10922,53.73619,11.48682,5.617223,6.051641
1632.361,337.9369,66.99368,1096.346,90.55573,69.92445,24.56674
21.46218,25.83872,95.81744,136.6306,34.69185,24.57952,12.19784
105.3427,109.7915,176.3368,180.2477,54.65862,50.16375,11.99601
45.90968,22.95907,116.3962,92.40877,52.27154,47.43003,31.2688
427.4377,389.2594,386.5306,1331.051,225.6721,154.8732,45.80927
2840.16,642.8942,2121.816,2965.972,455.648,405.8487,141.7358
805.5218,474.875,293.8481,1878.895,294.6803,211.0961,52.3713
1050.565,990.7504,1340.668,3784.711,448.5358,373.8125,84.64027
6145.554,3037.019,1204.026,9745.33,1717.581,1222.498,266.5409
49.24467,259.7061,496.5027,1229.844,154.9434,124.3688,23.72784
54.82592,302.0153,542.1177,1418.855,196.6161,148.742,27.99321
282.3327,82.07503,236.7484,340.0185,82.33418,64.58746,23.01774
597.7548,332.5575,119.9527,1015.443,178.9743,120.8436,32.03397
17.2437,29.52942,70.52832,112.4594,28.23703,11.28837,9.855963
16.00691,13.53003,27.59655,26.22905,17.48514,5.012629,7.233703
782.5612,661.1791,532.7178,2615.366,357.321,267.2871,59.39569
23.98808,60.10438,68.2162,206.6791,60.87613,42.12019,9.017346
55.162,174.6106,287.867,795.9565,85.0281,76.16772,18.85751
40.72826,111.6509,312.5271,604.155,101.2478,75.2491,12.85187
35.63599,14.93911,55.76128,59.74345,23.12081,15.37325,11.07919
22.69121,35.87946,125.0493,194.1714,44.0245,31.16209,12.16225
35.72549,168.4966,201.401,605.024,99.53477,72.48869,14.02044
37.38192,188.3445,368.8008,932.519,108.2756,91.63557,30.33669
57.00517,136.354,149.3185,484.2673,104.9918,69.85158,12.26198
35.38613,100.2594,280.1103,596.936,77.3111,59.2036,23.29671
111.7753,392.8878,804.5806,1913.981,283.709,214.16,48.03725
137.6838,53.41529,387.6001,211.0105,149.0557,94.3429,45.22757
37.62399,163.0509,309.2421,746.587,130.9313,102.7528,18.86882
214.0188,197.3208,158.6003,661.6661,125.1782,87.59557,22.59553
121.985,243.4741,361.7773,922.5173,163.8478,128.0773,30.75311
24.39337,39.17258,127.1863,183.7388,50.65642,43.90808,12.1373
26.65774,41.22901,96.02103,195.5894,51.04975,32.72971,7.00124
144.2476,380.2331,669.6158,1618.859,217.0572,193.263,29.65106
354.4113,125.8598,453.966,590.9033,146.4004,109.4463,47.70655
18.70432,24.75081,61.10412,95.11023,24.28608,15.61144,8.998264
61.22358,177.7277,420.9447,776.5427,122.4022,84.87017,19.47077
46.91774,206.1371,497.2021,962.778,126.1604,104.6689,26.10589
19.71344,135.5007,255.5771,623.7582,82.79317,64.36304,12.90976
44.09055,22.43839,44.23478,73.48047,28.02575,22.71092,10.63565
17.5759,76.51796,259.6042,488.9991,91.60217,79.22243,13.76994
29.48763,143.3461,346.2211,739.2907,108.9683,89.62451,22.45386
268.3608,138.9706,55.34044,459.1673,84.2543,59.76343,16.33743
17.9617,26.96832,117.6362,190.0963,43.47439,36.03655,8.816722
80.827,85.1939,195.7999,358.4326,142.2509,105.7783,37.73197
55.22089,214.086,362.4657,832.1047,102.5251,81.12196,12.92404
36.83616,20.85598,86.30659,72.41864,34.30176,25.87146,14.04101
147.5384,223.2078,498.7378,1067.999,169.6223,140.8036,30.60149
124.679,103.5632,227.4964,294.9825,140.6358,120.3619,45.69464
26.88693,23.57911,106.2383,77.47324,27.66203,27.05867,9.590685
99.75665,78.51398,392.1008,371.5409,245.6225,171.0114,108.9516
17.41198,60.91682,126.0266,301.8829,51.07962,36.21164,10.22896
36.92775,116.514,154.925,455.8024,86.34927,62.5691,11.12987
15.02701,60.86691,89.92977,286.4454,27.03806,19.95116,6.169312
2388.398,582.1616,970.0571,2228.071,398.741,305.416,120.606
141.3078,58.83188,140.9734,209.296,52.04032,43.47139,21.16537
60.59505,118.7626,153.7114,469.1338,98.87573,67.45218,21.15676
36.36627,13.97472,32.56422,45.43861,19.66195,15.62765,5.030855
234.3717,56.53471,269.4879,218.9552,60.0936,46.42363,17.4121
41.88738,69.07427,118.1603,277.3149,77.57414,54.4502,9.14478
91.80032,43.3003,225.4693,170.336,121.017,100.6464,59.82718
38.40099,20.21712,45.99329,52.66208,29.3377,20.39095,9.996022
266.0799,410.462,490.2967,1536.776,252.7798,191.7117,30.28793
115.4117,81.57022,201.4414,282.0618,155.0111,109.2691,30.47795
53.03745,176.9262,358.3336,797.7437,115.3794,91.53471,19.2685
33.09364,9.846498,55.96864,48.12262,27.68785,19.05519,7.321535
144.3595,437.41,921.8737,1873.088,285.8103,253.7943,41.491
36.92365,20.107,94.96002,65.81342,45.12888,27.14677,12.25654
51.24873,102.7248,169.6772,443.484,63.26373,43.71385,13.10206
49.18551,305.5372,454.9328,1329.682,189.5498,139.8674,28.73683
45.67204,173.4458,339.7521,861.7474,102.0763,73.00519,21.52299
24.30851,113.3175,179.935,484.2424,79.4588,54.54351,14.04459
32.99603,22.93547,94.50285,59.67134,34.29714,23.97886,9.981646
36.36093,111.6039,230.7697,647.3035,84.38934,57.83255,15.6398
19.50736,16.2002,62.59316,51.6263,16.72021,8.782573,7.172029
23.65153,13.91704,134.387,86.6368,49.26986,32.84692,16.71538
88.29384,36.76489,239.1761,133.0429,67.83602,58.96976,29.95848
74.29968,31.74373,225.9103,119.8781,85.30491,74.28765,25.75132
81.60252,27.9252,113.6902,91.34956,49.98341,35.75919,18.57376
20.61668,98.05981,176.749,466.6104,68.34391,45.15219,10.90145
38.04675,27.20672,57.89014,100.4502,29.8184,15.079,12.04313
367.177,456.5919,593.2321,1898.328,316.7206,233.7169,43.73709
42.22926,72.6458,187.4111,353.7402,54.74991,38.83623,12.3224
29.73206,111.4817,402.9548,588.0011,82.32794,74.39015,18.50031
20.66132,9.788177,51.57013,49.53051,18.26651,18.76812,14.1642
176.2077,493.3511,1336.778,2648.875,358.4894,324.2786,51.03303
59.34033,32.92452,89.73255,58.69881,6.894889,18.93122,19.68294
23.02139,17.63361,140.1463,117.346,40.66076,38.27018,21.92492
23.92283,30.16631,78.17574,129.509,25.96472,21.45901,9.318474
33.98352,18.16604,56.88067,52.62564,13.96163,19.36718,5.190412
28.88785,25.0306,73.57498,88.66678,31.03016,5.645725,8.796412
103.1765,111.6622,153.3032,446.7075,92.05206,71.22977,16.35976
36.34144,71.25437,156.3134,243.7267,66.41357,31.63634,14.81514
90.2807,193.1627,484.0946,751.6808,175.3679,137.3126,33.35704
53.87471,163.2686,334.0272,737.2471,164.1753,105.7992,20.25869
82.35656,434.7197,1086.949,2638.797,373.1555,309.4047,43.73033
47.68102,32.07418,95.0332,80.68173,21.96979,19.01165,14.31392
210.8948,189.8905,140.8585,732.5714,145.7025,108.4107,22.56859
40.12614,62.8733,130.8352,225.013,65.06297,48.00851,15.55302
557.4289,231.3188,755.0612,1149.385,182.9036,164.2585,56.29051
38.4536,20.41895,94.86826,76.04596,20.89435,18.90938,6.759212
47.69308,16.60954,130.1968,78.26527,34.47533,21.45446,6.534276
201.9209,219.087,185.9059,759.4425,159.1364,112.0259,29.11111
29.47408,7.937066,69.4588,44.99449,28.30948,11.6773,13.62443
1961.921,707.6893,304.9395,2436.346,300.0439,236.806,62.40317
304.5134,272.9033,1392.499,1617.724,304.3738,251.712,70.29204
28.64918,147.6232,275.6029,575.6414,67.34385,59.09249,14.84963
147.7917,42.18947,195.1205,147.8087,80.67692,59.41887,34.9126
106.5208,173.4966,165.0518,572.7997,116.8583,78.97115,17.16099
712.2457,342.5679,234.0954,1201.67,182.075,141.2261,38.24729
84.30412,31.90077,147.2992,140.1989,83.69418,54.51173,30.47443
61.65087,130.0047,238.2995,576.7813,84.38514,58.4249,20.00416
37.92351,25.0072,134.2404,121.3141,64.384,39.1627,18.79025
46.25345,16.96774,101.0217,76.5866,41.51199,34.15486,9.527581
32.7885,107.4963,165.8726,421.1935,63.57375,46.09967,7.92861
48.20633,30.17779,72.07163,112.6466,45.52955,35.12681,18.6685
180.3687,298.0691,342.7945,1217.312,218.5111,151.6891,27.04797
18820.27,4507.552,577.6317,15998.26,1113.863,899.6781,253.4331
46.3702,13.60758,158.8726,68.49497,38.72679,26.04678,12.87756
27.03724,192.2617,401.0018,976.2393,102.1553,78.47258,18.693
59.04716,229.1201,423.5685,938.9058,149.6045,109.1839,29.05208
18.78465,101.4966,152.147,401.8313,64.28301,52.85192,9.234841
93.92829,647.0369,1810.764,3528.809,475.6697,457.845,57.04493
349.3127,172.1187,447.1504,640.5035,120.246,89.55119,73.54691
541.9133,139.4588,35.15406,453.5957,46.70704,29.64621,8.568977
124.0703,327.7601,540.6666,1244.257,239.1889,169.8143,37.68118
226.965,108.8499,501.4077,531.926,124.2307,116.5964,39.37295
39.77005,102.6899,148.6167,374.7306,91.86606,64.60354,14.79994
77.00992,85.20427,518.8671,673.5562,153.4399,118.5273,45.42406
87.8957,237.2522,322.9724,976.3403,167.4814,123.8094,28.04146
64.59762,165.8594,325.1695,751.9224,159.8193,116.0336,26.92114
537.6732,885.2935,790.6061,2828.299,394.1865,279.965,28.31663
17.21498,64.81947,111.2632,277.8883,50.33016,36.05246,6.036467
31.07118,55.46058,107.2677,228.6615,40.79713,28.45398,6.830713
36.15297,15.76977,68.71857,47.90033,22.10286,14.29849,13.81131
23.60458,5.415131,64.90396,36.33319,22.36543,15.11861,9.119895
45.93844,9.23121,29.94757,34.18233,20.50244,7.936028,8.443389
1565.07,626.3975,271.4904,2008.586,256.4086,180.8119,33.39058
28.04581,11.57525,84.44053,67.04985,24.5042,12.26159,8.560369
49.38295,24.24693,115.0016,88.83334,39.21431,41.50333,13.36295
48.65728,32.31839,118.7935,84.6511,21.65344,21.59128,20.42534
84.27203,127.2659,265.6162,608.5367,167.7219,119.6446,24.11374
178.9269,177.2995,122.9319,560.0267,128.1632,95.991,19.53144
15.51648,5.992421,24.27967,16.63672,9.92034,5.284461,6.639711
177.7438,125.9595,367.5975,562.6892,93.20652,64.28504,21.24513
279.1337,215.5651,138.6634,651.1221,126.6657,92.8572,22.83324
25.5477,19.5482,63.44514,49.0611,26.31025,16.22927,14.71997
1097.23,124.0988,842.9932,645.0009,173.4981,200.9082,169.2986
119.3212,171.4922,501.1522,937.4442,162.3204,117.0838,28.40891
35.27394,18.66709,56.70468,46.35805,30.26112,15.09415,10.65481
1208.538,405.1723,107.2133,1312.165,174.8533,123.0582,29.51844
622.4617,303.205,155.2573,1122.478,167.2599,119.317,33.35738
102.6108,138.6612,137.6609,571.969,116.1585,80.41958,13.75089
273.1216,539.421,616.322,2156.658,282.4455,209.5679,36.85347
26.49898,8.902276,10.95781,30.56357,14.24452,10.36468,7.248254
93.17953,234.2174,227.7851,739.518,144.3351,101.0541,15.33463
120.2943,80.3538,170.9858,305.4865,97.8411,64.29529,21.32707
62.49957,40.50708,251.5786,326.2995,80.84226,64.22675,20.62519
33.07312,23.61649,96.0673,70.55679,35.17084,22.83654,11.66616
46.69651,93.25755,138.2986,359.7197,81.59234,63.47547,12.45863
59.83575,27.54851,135.9618,82.97955,41.04773,27.99604,5.915031
49.8822,24.51457,125.841,81.64877,65.9137,45.23412,27.17583
76.5023,87.62109,183.762,310.1015,76.76527,68.09202,13.83423
50.50505,37.6718,179.8501,273.555,74.21043,66.0312,24.3145
49.82566,86.85648,230.4566,387.9163,74.11018,40.59552,21.08686
50.39101,110.6067,290.8668,588.7054,120.4015,90.10643,25.97895
24.66173,108.6511,159.4264,457.6078,65.06466,44.77232,17.69974
155.4929,72.64628,414.612,482.9558,93.4873,81.54629,28.69338
35.80011,44.90002,126.6706,179.1775,50.44976,34.40934,5.269444
